video_path,video_results
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a building-1-657120915.mp4,57.67661702410775
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a building-2-657120916.mp4,59.805330406805005
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a building-3-657120917.mp4,57.81877771223554
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a building-4-657120918.mp4,62.05616881092143
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a lush green hillside-0-657120914.mp4,60.40242478269968
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a lush green hillside-1-657120915.mp4,57.63116988187991
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a lush green hillside-2-657120916.mp4,56.788299276221615
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a lush green hillside-3-657120917.mp4,58.50738876058448
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a lush green hillside-4-657120918.mp4,56.10861393235485
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave crashes into a lighthouse on a stormy day-0-657120914.mp4,66.84134842298046
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave crashes into a lighthouse on a stormy day-1-657120915.mp4,68.7879290373429
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave crashes into a lighthouse on a stormy day-2-657120916.mp4,67.4319179132118
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave crashes into a lighthouse on a stormy day-3-657120917.mp4,71.09169916188495
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave crashes into a lighthouse on a stormy day-4-657120918.mp4,69.60634987398704
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave crashes over a rocky cliff-0-657120914.mp4,73.39855829084883
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave crashes over a rocky cliff-1-657120915.mp4,65.44114085606166
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave crashes over a rocky cliff-2-657120916.mp4,73.35020752427
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave crashes over a rocky cliff-3-657120917.mp4,73.95870791607021
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave crashes over a rocky cliff-4-657120918.mp4,71.69523878867582
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave in the ocean with a lot of spray coming from it-0-657120914.mp4,44.84427088388005
c:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave in the ocean with a lot of spray coming from it-1-657120915.mp4,46.63772060560144
