video_path,video_results
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a lake surrounded by mountains and flowers-4-657120918.mp4,0.6799213886260986
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large bonfire is burning in the night sky-0-657120914.mp4,0.47324588894844055
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large bonfire is burning in the night sky-1-657120915.mp4,0.48605239391326904
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large bonfire is burning in the night sky-2-657120916.mp4,0.483574777841568
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large bonfire is burning in the night sky-3-657120917.mp4,0.5017924904823303
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large bonfire is burning in the night sky-4-657120918.mp4,0.5346450209617615
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a building-0-657120914.mp4,0.5000609159469604
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a building-1-657120915.mp4,0.49568480253219604
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a building-2-657120916.mp4,0.46802735328674316
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a building-3-657120917.mp4,0.4601616859436035
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a building-4-657120918.mp4,0.4792439937591553
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a lush green hillside-0-657120914.mp4,0.733163595199585
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a lush green hillside-1-657120915.mp4,0.7326191067695618
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a lush green hillside-2-657120916.mp4,0.7564172148704529
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a lush green hillside-3-657120917.mp4,0.7512658834457397
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large waterfall in the middle of a lush green hillside-4-657120918.mp4,0.73863285779953
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave crashes into a lighthouse on a stormy day-0-657120914.mp4,0.6126642227172852
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave crashes into a lighthouse on a stormy day-1-657120915.mp4,0.612750232219696
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave crashes into a lighthouse on a stormy day-2-657120916.mp4,0.6123700737953186
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave crashes into a lighthouse on a stormy day-3-657120917.mp4,0.6131017804145813
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave crashes into a lighthouse on a stormy day-4-657120918.mp4,0.6221361756324768
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave crashes over a rocky cliff-0-657120914.mp4,0.6077271699905396
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave crashes over a rocky cliff-1-657120915.mp4,0.5968728065490723
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave crashes over a rocky cliff-2-657120916.mp4,0.6239317059516907
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave crashes over a rocky cliff-3-657120917.mp4,0.6242687702178955
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave crashes over a rocky cliff-4-657120918.mp4,0.6253727674484253
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave in the ocean with a lot of spray coming from it-0-657120914.mp4,0.5887664556503296
C:\workspace\world\Infinite-World\out\vbench\videos_657120914\a large wave in the ocean with a lot of spray coming from it-1-657120915.mp4,0.6051175594329834
